Date,Hour,Month,Gender,Age,Nationality,Day
2024-04-13,12,4,M,23,Local,Saturday
2024-04-13,14,4,M,52,Local,Saturday
2024-04-13,14,4,F,27,Foreigner,Saturday
2024-04-13,18,4,M,57,Local,Saturday
2024-04-13,12,4,F,38,Local,Saturday
2024-04-13,11,4,F,26,Local,Saturday
2024-04-13,10,4,M,34,Foreigner,Saturday
2024-04-13,10,4,M,34,Local,Saturday
2024-04-13,18,4,M,38,Local,Saturday
2024-04-13,16,4,M,60,Local,Saturday
2024-04-13,12,4,F,30,Foreigner,Saturday
2024-04-13,16,4,F,52,Local,Saturday
2024-04-13,10,4,F,51,Local,Saturday
2024-04-13,18,4,M,48,Local,Saturday
2024-04-13,18,4,M,61,Local,Saturday
2024-04-13,15,4,M,38,Local,Saturday
2024-04-13,13,4,M,40,Local,Saturday
2024-04-13,16,4,F,51,Foreigner,Saturday
2024-04-13,10,4,M,21,Local,Saturday
2024-04-13,14,4,F,59,Foreigner,Saturday
2024-04-13,15,4,M,65,Local,Saturday
2024-04-13,18,4,M,56,Local,Saturday
2024-04-13,13,4,M,43,Local,Saturday
2024-04-13,14,4,F,28,Local,Saturday
2024-04-13,14,4,M,49,Local,Saturday
2024-04-13,10,4,M,42,Local,Saturday
2024-04-13,15,4,F,26,Foreigner,Saturday
2024-04-13,10,4,F,45,Local,Saturday
2024-04-13,15,4,F,22,Local,Saturday
2024-04-13,12,4,M,40,Local,Saturday
2024-04-13,17,4,M,57,Foreigner,Saturday
2024-04-13,13,4,F,67,Local,Saturday
2024-04-13,12,4,F,25,Local,Saturday
2024-04-13,10,4,M,51,Local,Saturday
2024-04-13,15,4,F,46,Local,Saturday
2024-04-13,16,4,F,49,Foreigner,Saturday
2024-04-13,10,4,F,68,Local,Saturday
2024-04-13,17,4,F,22,Local,Saturday
2024-04-13,12,4,F,65,Local,Saturday
2024-04-13,15,4,F,23,Local,Saturday
2024-04-13,14,4,F,59,Foreigner,Saturday
2024-04-13,16,4,F,37,Local,Saturday
2024-04-13,14,4,M,36,Foreigner,Saturday
2024-04-13,14,4,F,19,Foreigner,Saturday
2024-04-13,16,4,F,51,Local,Saturday
2024-04-13,11,4,M,66,Local,Saturday
2024-04-13,16,4,F,32,Local,Saturday
2024-04-13,10,4,F,45,Local,Saturday
2024-04-13,12,4,F,26,Foreigner,Saturday
2024-04-13,12,4,F,47,Local,Saturday
2024-04-13,11,4,F,50,Local,Saturday
2024-04-13,14,4,F,45,Local,Saturday
2024-04-13,17,4,F,23,Foreigner,Saturday
2024-04-13,15,4,F,26,Local,Saturday
2024-04-13,11,4,M,28,Foreigner,Saturday
2024-04-13,15,4,M,58,Foreigner,Saturday
2024-04-13,12,4,F,38,Local,Saturday
2024-04-13,17,4,M,33,Local,Saturday
2024-04-13,11,4,M,68,Foreigner,Saturday
2024-04-13,11,4,F,33,Local,Saturday
2024-04-13,17,4,F,19,Foreigner,Saturday
2024-04-13,13,4,F,68,Foreigner,Saturday
2024-04-13,13,4,F,61,Foreigner,Saturday
2024-04-13,15,4,M,59,Foreigner,Saturday
2024-04-13,17,4,M,28,Local,Saturday
2024-04-13,12,4,M,61,Foreigner,Saturday
2024-04-13,10,4,M,54,Local,Saturday
2024-04-13,10,4,F,53,Local,Saturday
2024-04-13,16,4,M,39,Local,Saturday
2024-04-13,11,4,F,53,Foreigner,Saturday
2024-04-13,17,4,M,46,Local,Saturday
2024-04-13,16,4,M,44,Local,Saturday
2024-04-13,14,4,M,36,Local,Saturday
2024-04-13,18,4,M,66,Local,Saturday
2024-04-13,14,4,M,69,Local,Saturday
2024-04-13,15,4,M,38,Local,Saturday
2024-04-13,17,4,M,57,Local,Saturday
2024-04-13,10,4,M,45,Local,Saturday
2024-04-13,12,4,F,36,Foreigner,Saturday
2024-04-13,17,4,M,27,Local,Saturday
2024-04-13,16,4,F,34,Local,Saturday
2024-04-13,17,4,M,52,Local,Saturday
2024-04-13,14,4,M,57,Local,Saturday
2024-04-13,14,4,M,25,Local,Saturday
2024-04-13,10,4,M,31,Local,Saturday
2024-04-13,17,4,M,32,Local,Saturday
2024-04-13,17,4,F,68,Local,Saturday
2024-04-13,15,4,F,63,Local,Saturday
2024-04-13,15,4,M,41,Foreigner,Saturday
2024-04-13,13,4,F,21,Local,Saturday
2024-04-13,12,4,M,21,Local,Saturday
2024-04-13,15,4,F,34,Local,Saturday
2024-04-13,10,4,F,18,Local,Saturday
2024-04-13,18,4,M,47,Foreigner,Saturday
2024-04-13,18,4,M,64,Local,Saturday
2024-04-13,15,4,F,47,Foreigner,Saturday
2024-04-13,18,4,M,18,Foreigner,Saturday
2024-04-13,13,4,M,25,Foreigner,Saturday
2024-04-13,14,4,M,25,Local,Saturday
2024-04-13,12,4,F,24,Local,Saturday
2024-04-13,15,4,F,54,Local,Saturday
2024-04-13,17,4,M,58,Local,Saturday
2024-04-13,17,4,F,35,Local,Saturday
2024-04-13,16,4,F,63,Local,Saturday
2024-04-13,14,4,M,59,Foreigner,Saturday
2024-04-13,16,4,M,20,Local,Saturday
2024-04-13,10,4,F,23,Local,Saturday
2024-04-13,11,4,M,18,Foreigner,Saturday
2024-04-13,11,4,F,23,Local,Saturday
2024-04-13,11,4,M,24,Local,Saturday
2024-04-13,13,4,M,26,Local,Saturday
2024-04-13,14,4,M,25,Local,Saturday
2024-04-13,14,4,M,20,Local,Saturday
2024-04-13,16,4,M,48,Foreigner,Saturday
2024-04-13,16,4,F,53,Local,Saturday
2024-04-13,17,4,M,42,Foreigner,Saturday
2024-04-13,13,4,F,53,Local,Saturday
2024-04-13,10,4,M,50,Local,Saturday
2024-04-13,10,4,M,42,Local,Saturday
2024-04-13,17,4,M,29,Local,Saturday
2024-04-13,17,4,F,40,Foreigner,Saturday
2024-04-13,13,4,F,24,Local,Saturday
2024-04-13,17,4,F,24,Local,Saturday
2024-04-13,16,4,M,47,Foreigner,Saturday
2024-04-13,12,4,M,37,Local,Saturday
2024-04-13,10,4,M,50,Local,Saturday
2024-04-13,17,4,F,44,Foreigner,Saturday
2024-04-13,12,4,F,22,Local,Saturday
2024-04-13,17,4,F,66,Local,Saturday
2024-04-13,18,4,F,23,Local,Saturday
2024-04-13,13,4,F,43,Local,Saturday
2024-04-13,11,4,F,33,Foreigner,Saturday
2024-04-13,10,4,M,45,Foreigner,Saturday
2024-04-13,10,4,M,20,Local,Saturday
2024-04-13,13,4,F,25,Local,Saturday
2024-04-13,14,4,F,31,Local,Saturday
2024-04-13,13,4,M,18,Foreigner,Saturday
2024-04-13,14,4,M,67,Local,Saturday
2024-04-13,14,4,F,46,Local,Saturday
2024-04-13,13,4,M,42,Local,Saturday
2024-04-13,14,4,F,50,Local,Saturday
2024-04-13,15,4,F,69,Local,Saturday
2024-04-13,16,4,F,68,Foreigner,Saturday
2024-04-13,16,4,F,51,Local,Saturday
2024-04-13,16,4,M,45,Local,Saturday
2024-04-13,10,4,M,21,Local,Saturday
2024-04-13,16,4,M,56,Foreigner,Saturday
2024-04-13,16,4,F,19,Local,Saturday
2024-04-13,14,4,F,19,Local,Saturday
2024-04-13,15,4,F,52,Local,Saturday
2024-04-13,11,4,M,60,Local,Saturday
2024-04-13,10,4,M,41,Local,Saturday
2024-04-13,11,4,F,55,Local,Saturday
2024-04-13,15,4,M,28,Foreigner,Saturday
2024-04-13,14,4,M,50,Local,Saturday
2024-04-13,13,4,M,65,Local,Saturday
2024-04-13,14,4,F,45,Local,Saturday
2024-04-13,10,4,F,32,Foreigner,Saturday
2024-04-13,13,4,M,64,Local,Saturday
2024-04-13,18,4,M,53,Foreigner,Saturday
2024-04-13,17,4,F,70,Local,Saturday
2024-04-13,16,4,M,48,Local,Saturday
2024-04-13,16,4,F,34,Local,Saturday
2024-04-13,11,4,M,28,Local,Saturday
2024-04-13,13,4,M,46,Local,Saturday
2024-04-13,16,4,M,44,Local,Saturday
2024-04-13,13,4,F,35,Local,Saturday
2024-04-13,17,4,M,61,Foreigner,Saturday
2024-04-13,15,4,F,54,Local,Saturday
2024-04-13,13,4,M,50,Foreigner,Saturday
2024-04-13,17,4,F,56,Local,Saturday
2024-04-13,12,4,F,67,Local,Saturday
2024-04-13,16,4,M,38,Foreigner,Saturday
2024-04-13,17,4,F,37,Local,Saturday
2024-04-13,11,4,M,70,Local,Saturday
2024-04-13,14,4,F,33,Local,Saturday
2024-04-13,18,4,M,68,Local,Saturday
2024-04-13,16,4,M,39,Local,Saturday
2024-04-13,18,4,M,60,Local,Saturday
2024-04-13,15,4,F,29,Local,Saturday
2024-04-13,18,4,F,45,Local,Saturday
2024-04-13,15,4,F,19,Local,Saturday
2024-04-13,11,4,F,23,Local,Saturday
2024-04-13,18,4,F,54,Local,Saturday
2024-04-13,13,4,F,54,Local,Saturday
2024-04-13,12,4,M,22,Local,Saturday
2024-04-13,14,4,M,24,Local,Saturday
2024-04-13,18,4,M,55,Foreigner,Saturday
2024-04-13,12,4,M,51,Local,Saturday
2024-04-13,15,4,F,40,Local,Saturday
2024-04-13,13,4,M,65,Local,Saturday
2024-04-13,14,4,F,54,Foreigner,Saturday
2024-04-13,18,4,F,45,Local,Saturday
2024-04-13,11,4,M,56,Local,Saturday
2024-04-13,14,4,F,65,Local,Saturday
2024-04-13,13,4,M,23,Local,Saturday
2024-04-13,14,4,F,62,Local,Saturday
2024-04-13,10,4,M,45,Local,Saturday
2024-04-13,12,4,F,26,Local,Saturday
2024-04-13,18,4,F,56,Foreigner,Saturday
2024-04-13,11,4,F,38,Local,Saturday
2024-04-13,11,4,M,27,Local,Saturday
2024-04-13,18,4,M,31,Local,Saturday
2024-04-13,17,4,M,56,Foreigner,Saturday
2024-04-13,13,4,F,70,Foreigner,Saturday
2024-04-13,13,4,M,32,Foreigner,Saturday
2024-04-13,17,4,F,46,Local,Saturday
2024-04-13,17,4,M,27,Foreigner,Saturday
2024-04-13,10,4,F,65,Foreigner,Saturday
2024-04-13,14,4,M,44,Foreigner,Saturday
2024-04-13,17,4,F,21,Local,Saturday
2024-04-13,10,4,F,49,Local,Saturday
2024-04-13,14,4,M,21,Local,Saturday
2024-04-13,10,4,M,69,Local,Saturday
2024-04-13,10,4,M,47,Local,Saturday
2024-04-13,16,4,F,54,Local,Saturday
2024-04-13,16,4,F,27,Local,Saturday
2024-04-13,16,4,M,61,Local,Saturday
2024-04-13,18,4,F,63,Local,Saturday
2024-04-13,11,4,F,34,Local,Saturday
2024-04-13,11,4,M,60,Foreigner,Saturday
2024-04-13,13,4,M,57,Local,Saturday
2024-04-13,10,4,M,25,Local,Saturday
2024-04-13,10,4,M,38,Local,Saturday
2024-04-13,17,4,M,28,Local,Saturday
2024-04-13,16,4,M,19,Local,Saturday
2024-04-13,11,4,M,65,Local,Saturday
2024-04-13,18,4,F,56,Local,Saturday
2024-04-13,12,4,M,44,Local,Saturday
2024-04-13,11,4,M,56,Local,Saturday
2024-04-13,14,4,M,50,Local,Saturday
2024-04-13,13,4,M,68,Local,Saturday
2024-04-13,18,4,M,32,Foreigner,Saturday
2024-04-13,15,4,F,48,Local,Saturday
2024-04-13,16,4,M,34,Foreigner,Saturday
2024-04-13,13,4,F,40,Foreigner,Saturday
2024-04-13,16,4,M,36,Foreigner,Saturday
2024-04-13,10,4,F,30,Foreigner,Saturday
2024-04-13,16,4,M,38,Local,Saturday
2024-04-13,15,4,F,56,Local,Saturday
2024-04-13,13,4,M,67,Local,Saturday
2024-04-13,12,4,F,21,Foreigner,Saturday
2024-04-13,13,4,F,47,Foreigner,Saturday
2024-04-13,10,4,F,43,Local,Saturday
2024-04-13,16,4,M,25,Foreigner,Saturday
2024-04-13,13,4,F,57,Local,Saturday
2024-04-13,16,4,M,28,Local,Saturday
2024-04-13,15,4,M,57,Local,Saturday
2024-04-13,13,4,M,39,Foreigner,Saturday
2024-04-13,18,4,F,47,Local,Saturday
2024-04-13,17,4,F,42,Foreigner,Saturday
2024-04-13,10,4,M,56,Local,Saturday
2024-04-13,10,4,F,62,Foreigner,Saturday
2024-04-13,17,4,M,18,Foreigner,Saturday
2024-04-13,15,4,F,63,Local,Saturday
2024-04-13,13,4,F,56,Foreigner,Saturday
2024-04-13,15,4,F,56,Local,Saturday
2024-04-13,11,4,F,64,Local,Saturday
2024-04-13,13,4,F,59,Local,Saturday
2024-04-13,12,4,F,61,Local,Saturday
2024-04-13,12,4,M,37,Local,Saturday
2024-04-13,15,4,F,38,Foreigner,Saturday
2024-04-13,14,4,M,47,Foreigner,Saturday
2024-04-13,13,4,F,35,Local,Saturday
2024-04-13,15,4,M,37,Local,Saturday
2024-04-13,15,4,F,49,Local,Saturday
2024-04-13,11,4,F,39,Local,Saturday
2024-04-13,11,4,F,26,Foreigner,Saturday
2024-04-13,12,4,M,19,Local,Saturday
2024-04-13,11,4,M,63,Local,Saturday
2024-04-13,11,4,F,29,Local,Saturday
2024-04-13,16,4,M,28,Local,Saturday
2024-04-13,16,4,F,35,Foreigner,Saturday
2024-04-13,17,4,F,49,Foreigner,Saturday
2024-04-13,17,4,F,61,Local,Saturday
2024-04-13,16,4,M,40,Foreigner,Saturday
2024-04-13,15,4,M,56,Foreigner,Saturday
2024-04-13,11,4,M,52,Local,Saturday
2024-04-13,15,4,F,26,Foreigner,Saturday
2024-04-13,17,4,M,52,Local,Saturday
2024-04-13,16,4,F,63,Local,Saturday
2024-04-13,18,4,F,44,Foreigner,Saturday
2024-04-13,17,4,M,25,Local,Saturday
2024-04-13,10,4,M,65,Local,Saturday
2024-04-13,17,4,M,21,Local,Saturday
2024-04-13,10,4,M,42,Foreigner,Saturday
2024-04-13,14,4,F,22,Local,Saturday
2024-04-13,17,4,M,52,Foreigner,Saturday
2024-04-13,18,4,F,41,Local,Saturday
2024-04-13,12,4,M,43,Local,Saturday
2024-04-13,11,4,M,61,Local,Saturday
2024-04-13,12,4,F,55,Local,Saturday
2024-04-13,18,4,M,23,Foreigner,Saturday
2024-04-13,13,4,F,43,Local,Saturday
2024-04-13,15,4,M,67,Local,Saturday
2024-04-13,16,4,M,58,Local,Saturday
2024-04-13,15,4,M,32,Local,Saturday
2024-04-13,11,4,M,24,Local,Saturday
2024-04-13,12,4,F,32,Foreigner,Saturday
2024-04-13,16,4,M,60,Local,Saturday
2024-04-13,12,4,M,22,Local,Saturday
2024-04-13,12,4,M,21,Local,Saturday
2024-04-13,12,4,M,42,Local,Saturday
2024-04-13,11,4,M,52,Local,Saturday
2024-04-13,16,4,M,55,Foreigner,Saturday
2024-04-13,10,4,F,65,Local,Saturday
2024-04-13,18,4,F,38,Local,Saturday
2024-04-13,14,4,M,56,Local,Saturday
2024-04-13,12,4,F,28,Local,Saturday
2024-04-13,10,4,F,43,Local,Saturday
2024-04-13,13,4,F,29,Local,Saturday
2024-04-13,13,4,F,39,Local,Saturday
2024-04-13,14,4,M,55,Local,Saturday
2024-04-13,15,4,M,67,Local,Saturday
2024-04-13,13,4,M,31,Local,Saturday
2024-04-13,10,4,M,67,Local,Saturday
2024-04-13,13,4,M,51,Local,Saturday
2024-04-13,14,4,M,51,Local,Saturday
2024-04-13,16,4,F,67,Local,Saturday
2024-04-13,10,4,M,21,Local,Saturday
2024-04-13,16,4,M,48,Foreigner,Saturday
2024-04-13,12,4,F,31,Local,Saturday
2024-04-13,12,4,F,68,Local,Saturday
2024-04-13,16,4,F,70,Local,Saturday
2024-04-13,11,4,M,25,Local,Saturday
2024-04-13,14,4,M,54,Local,Saturday
2024-04-13,14,4,F,69,Foreigner,Saturday
2024-04-13,15,4,F,45,Local,Saturday
2024-04-13,10,4,M,28,Foreigner,Saturday
2024-04-13,16,4,M,33,Local,Saturday
2024-04-13,12,4,F,26,Local,Saturday
2024-04-13,18,4,M,40,Local,Saturday
2024-04-13,10,4,M,53,Foreigner,Saturday
2024-04-13,11,4,M,62,Local,Saturday
2024-04-13,16,4,F,47,Local,Saturday
2024-04-13,18,4,M,63,Local,Saturday
2024-04-13,14,4,F,19,Local,Saturday
2024-04-13,11,4,M,19,Local,Saturday
2024-04-13,10,4,F,21,Local,Saturday
2024-04-13,10,4,F,46,Local,Saturday
2024-04-13,15,4,F,56,Foreigner,Saturday
2024-04-13,16,4,M,44,Foreigner,Saturday
2024-04-13,16,4,M,37,Local,Saturday
2024-04-13,16,4,M,60,Local,Saturday
2024-04-13,17,4,F,43,Foreigner,Saturday
2024-04-13,13,4,F,57,Local,Saturday
2024-04-13,12,4,F,30,Local,Saturday
2024-04-13,16,4,M,26,Local,Saturday
2024-04-13,16,4,M,65,Local,Saturday
2024-04-13,12,4,F,60,Local,Saturday
2024-04-13,16,4,M,48,Local,Saturday
2024-04-13,10,4,M,62,Foreigner,Saturday
2024-04-13,17,4,M,67,Foreigner,Saturday
2024-04-13,15,4,M,31,Foreigner,Saturday
2024-04-13,12,4,F,19,Foreigner,Saturday
2024-04-13,15,4,M,68,Local,Saturday
2024-04-13,16,4,F,44,Local,Saturday
2024-04-13,11,4,M,60,Local,Saturday
2024-04-13,10,4,M,20,Local,Saturday
2024-04-13,15,4,F,22,Foreigner,Saturday
2024-04-13,16,4,F,21,Foreigner,Saturday
2024-04-13,17,4,F,33,Local,Saturday
2024-04-13,11,4,F,50,Local,Saturday
2024-04-13,15,4,M,58,Local,Saturday
2024-04-13,12,4,F,52,Local,Saturday
2024-04-13,18,4,M,59,Local,Saturday
2024-04-13,18,4,F,64,Local,Saturday
2024-04-13,13,4,F,28,Local,Saturday
2024-04-13,14,4,M,60,Local,Saturday
2024-04-13,15,4,M,59,Local,Saturday
2024-04-13,13,4,M,31,Local,Saturday
2024-04-13,17,4,M,69,Local,Saturday
2024-04-13,16,4,F,55,Foreigner,Saturday
2024-04-13,10,4,M,34,Foreigner,Saturday
2024-04-14,12,4,F,29,Local,Sunday
2024-04-14,18,4,F,60,Foreigner,Sunday
2024-04-14,10,4,F,44,Foreigner,Sunday
2024-04-14,13,4,F,57,Local,Sunday
2024-04-14,12,4,F,23,Local,Sunday
2024-04-14,14,4,F,21,Local,Sunday
2024-04-14,16,4,M,22,Local,Sunday
2024-04-14,15,4,F,60,Local,Sunday
2024-04-14,13,4,F,39,Local,Sunday
2024-04-14,17,4,F,62,Foreigner,Sunday
2024-04-14,13,4,F,37,Local,Sunday
2024-04-14,15,4,M,21,Local,Sunday
2024-04-14,15,4,M,19,Local,Sunday
2024-04-14,17,4,F,32,Local,Sunday
2024-04-14,11,4,M,58,Foreigner,Sunday
2024-04-14,14,4,M,46,Foreigner,Sunday
2024-04-14,16,4,M,32,Local,Sunday
2024-04-14,14,4,M,62,Foreigner,Sunday
2024-04-14,10,4,F,57,Local,Sunday
2024-04-14,12,4,F,56,Local,Sunday
2024-04-14,11,4,F,64,Local,Sunday
2024-04-14,15,4,M,30,Local,Sunday
2024-04-14,16,4,M,45,Foreigner,Sunday
2024-04-14,16,4,F,53,Local,Sunday
2024-04-14,18,4,F,22,Local,Sunday
2024-04-14,15,4,M,44,Foreigner,Sunday
2024-04-14,18,4,M,43,Foreigner,Sunday
2024-04-14,11,4,F,23,Local,Sunday
2024-04-14,12,4,F,46,Foreigner,Sunday
2024-04-14,16,4,F,26,Local,Sunday
2024-04-14,12,4,F,19,Local,Sunday
2024-04-14,12,4,F,65,Local,Sunday
2024-04-14,18,4,F,69,Foreigner,Sunday
2024-04-14,14,4,M,29,Local,Sunday
2024-04-14,13,4,F,66,Foreigner,Sunday
2024-04-14,17,4,F,46,Foreigner,Sunday
2024-04-14,16,4,M,35,Foreigner,Sunday
2024-04-14,13,4,F,40,Foreigner,Sunday
2024-04-14,12,4,M,28,Local,Sunday
2024-04-14,17,4,M,47,Local,Sunday
2024-04-14,17,4,F,44,Local,Sunday
2024-04-14,10,4,M,30,Local,Sunday
2024-04-14,17,4,M,21,Local,Sunday
2024-04-14,18,4,M,19,Foreigner,Sunday
2024-04-14,12,4,F,37,Local,Sunday
2024-04-14,16,4,M,49,Local,Sunday
2024-04-14,17,4,F,27,Foreigner,Sunday
2024-04-14,11,4,F,31,Local,Sunday
2024-04-14,13,4,M,65,Local,Sunday
2024-04-14,10,4,F,39,Local,Sunday
2024-04-14,13,4,M,26,Local,Sunday
2024-04-14,13,4,F,37,Local,Sunday
2024-04-14,18,4,F,18,Foreigner,Sunday
2024-04-14,17,4,F,59,Foreigner,Sunday
2024-04-14,15,4,M,52,Local,Sunday
2024-04-14,17,4,M,69,Local,Sunday
2024-04-14,10,4,M,38,Local,Sunday
2024-04-14,15,4,M,65,Foreigner,Sunday
2024-04-14,11,4,F,29,Foreigner,Sunday
2024-04-14,17,4,F,33,Local,Sunday
2024-04-14,15,4,F,22,Local,Sunday
2024-04-14,15,4,M,27,Foreigner,Sunday
2024-04-14,10,4,M,43,Foreigner,Sunday
2024-04-14,18,4,M,42,Local,Sunday
2024-04-14,12,4,F,40,Local,Sunday
2024-04-14,12,4,F,42,Local,Sunday
2024-04-14,12,4,F,45,Local,Sunday
2024-04-14,12,4,M,60,Local,Sunday
2024-04-14,17,4,F,33,Local,Sunday
2024-04-14,11,4,M,45,Local,Sunday
2024-04-14,15,4,M,31,Foreigner,Sunday
2024-04-14,17,4,M,19,Foreigner,Sunday
2024-04-14,18,4,F,49,Foreigner,Sunday
2024-04-14,18,4,F,20,Local,Sunday
2024-04-14,16,4,F,22,Local,Sunday
2024-04-14,17,4,F,39,Local,Sunday
2024-04-14,17,4,M,65,Local,Sunday
2024-04-14,15,4,M,67,Local,Sunday
2024-04-14,11,4,M,20,Local,Sunday
2024-04-14,14,4,F,35,Local,Sunday
2024-04-14,16,4,M,26,Foreigner,Sunday
2024-04-14,12,4,M,63,Foreigner,Sunday
2024-04-14,18,4,M,18,Local,Sunday
2024-04-14,14,4,M,55,Local,Sunday
2024-04-14,14,4,F,33,Local,Sunday
2024-04-14,12,4,F,54,Local,Sunday
2024-04-14,15,4,M,44,Local,Sunday
2024-04-14,12,4,M,50,Local,Sunday
2024-04-14,10,4,F,59,Local,Sunday
2024-04-14,10,4,M,31,Foreigner,Sunday
2024-04-14,12,4,F,55,Local,Sunday
2024-04-14,15,4,M,55,Local,Sunday
2024-04-14,13,4,F,33,Foreigner,Sunday
2024-04-14,10,4,F,41,Local,Sunday
2024-04-14,15,4,F,24,Foreigner,Sunday
2024-04-14,11,4,F,42,Local,Sunday
2024-04-14,10,4,M,35,Local,Sunday
2024-04-14,13,4,F,30,Local,Sunday
2024-04-14,16,4,M,39,Local,Sunday
2024-04-14,14,4,F,43,Local,Sunday
2024-04-14,10,4,F,53,Foreigner,Sunday
2024-04-14,18,4,M,50,Local,Sunday
2024-04-14,14,4,F,47,Foreigner,Sunday
2024-04-14,12,4,F,35,Local,Sunday
2024-04-14,11,4,F,47,Foreigner,Sunday
2024-04-14,16,4,M,29,Foreigner,Sunday
2024-04-14,17,4,F,62,Local,Sunday
2024-04-14,17,4,F,39,Local,Sunday
2024-04-14,17,4,M,57,Foreigner,Sunday
2024-04-14,11,4,F,44,Foreigner,Sunday
2024-04-14,14,4,F,40,Foreigner,Sunday
2024-04-14,17,4,F,28,Foreigner,Sunday
2024-04-14,11,4,M,57,Local,Sunday
2024-04-14,14,4,F,30,Local,Sunday
2024-04-14,17,4,M,40,Foreigner,Sunday
2024-04-14,11,4,F,53,Local,Sunday
2024-04-14,15,4,F,59,Local,Sunday
2024-04-14,11,4,F,24,Local,Sunday
2024-04-14,13,4,M,64,Local,Sunday
2024-04-14,14,4,F,56,Local,Sunday
2024-04-14,17,4,F,53,Local,Sunday
2024-04-14,18,4,F,47,Local,Sunday
2024-04-14,14,4,F,55,Local,Sunday
2024-04-14,12,4,M,53,Local,Sunday
2024-04-14,16,4,F,41,Foreigner,Sunday
2024-04-14,16,4,M,18,Local,Sunday
2024-04-14,11,4,M,22,Local,Sunday
2024-04-14,13,4,M,48,Local,Sunday
2024-04-14,13,4,M,20,Local,Sunday
2024-04-14,13,4,F,70,Local,Sunday
2024-04-14,10,4,F,69,Local,Sunday
2024-04-14,17,4,M,31,Local,Sunday
2024-04-14,11,4,M,27,Local,Sunday
2024-04-14,16,4,F,41,Local,Sunday
2024-04-14,12,4,F,36,Local,Sunday
2024-04-14,14,4,M,35,Foreigner,Sunday
2024-04-14,13,4,M,56,Local,Sunday
2024-04-14,12,4,F,42,Local,Sunday
2024-04-14,15,4,F,25,Local,Sunday
2024-04-14,12,4,M,35,Local,Sunday
2024-04-14,13,4,F,27,Local,Sunday
2024-04-14,10,4,F,36,Foreigner,Sunday
2024-04-14,13,4,M,29,Local,Sunday
2024-04-14,18,4,M,37,Foreigner,Sunday
2024-04-14,18,4,F,45,Local,Sunday
2024-04-14,16,4,M,66,Local,Sunday
2024-04-14,13,4,M,41,Local,Sunday
2024-04-14,14,4,F,59,Local,Sunday
2024-04-14,10,4,M,42,Local,Sunday
2024-04-14,12,4,M,45,Local,Sunday
2024-04-14,16,4,F,62,Local,Sunday
2024-04-14,16,4,M,45,Local,Sunday
2024-04-14,16,4,M,69,Local,Sunday
2024-04-14,18,4,F,20,Local,Sunday
2024-04-14,17,4,M,66,Foreigner,Sunday
2024-04-14,12,4,F,24,Foreigner,Sunday
2024-04-14,14,4,M,38,Local,Sunday
2024-04-14,14,4,F,31,Local,Sunday
2024-04-14,13,4,M,27,Foreigner,Sunday
2024-04-14,15,4,F,69,Local,Sunday
2024-04-14,10,4,M,21,Foreigner,Sunday
2024-04-14,10,4,F,58,Local,Sunday
2024-04-14,15,4,M,33,Local,Sunday
2024-04-14,14,4,M,70,Foreigner,Sunday
2024-04-14,13,4,F,67,Local,Sunday
2024-04-14,10,4,M,33,Foreigner,Sunday
2024-04-14,14,4,F,68,Foreigner,Sunday
2024-04-14,16,4,M,32,Foreigner,Sunday
2024-04-14,14,4,F,20,Local,Sunday
2024-04-14,11,4,F,26,Foreigner,Sunday
2024-04-14,14,4,F,32,Local,Sunday
2024-04-14,16,4,F,25,Local,Sunday
2024-04-14,14,4,F,70,Local,Sunday
2024-04-14,14,4,F,49,Local,Sunday
2024-04-14,15,4,F,68,Local,Sunday
2024-04-14,14,4,M,59,Foreigner,Sunday
2024-04-14,11,4,F,24,Local,Sunday
2024-04-14,13,4,F,65,Foreigner,Sunday
2024-04-14,10,4,F,63,Local,Sunday
2024-04-14,12,4,F,32,Local,Sunday
2024-04-14,12,4,M,43,Local,Sunday
2024-04-14,15,4,F,51,Local,Sunday
2024-04-14,14,4,F,58,Foreigner,Sunday
2024-04-14,10,4,M,36,Foreigner,Sunday
2024-04-14,17,4,F,36,Foreigner,Sunday
2024-04-14,17,4,F,42,Foreigner,Sunday
2024-04-14,15,4,F,20,Local,Sunday
2024-04-14,17,4,F,36,Local,Sunday
2024-04-14,11,4,F,43,Foreigner,Sunday
2024-04-14,18,4,F,22,Local,Sunday
2024-04-14,13,4,M,63,Foreigner,Sunday
2024-04-14,16,4,F,54,Local,Sunday
2024-04-14,13,4,M,22,Local,Sunday
2024-04-14,16,4,F,24,Local,Sunday
2024-04-14,13,4,M,61,Foreigner,Sunday
2024-04-14,15,4,F,43,Local,Sunday
2024-04-14,17,4,F,26,Local,Sunday
2024-04-14,10,4,M,65,Local,Sunday
2024-04-14,12,4,F,50,Foreigner,Sunday
2024-04-14,13,4,M,39,Local,Sunday
2024-04-14,14,4,F,41,Foreigner,Sunday
2024-04-14,14,4,F,58,Local,Sunday
2024-04-14,16,4,M,47,Local,Sunday
2024-04-14,16,4,F,25,Foreigner,Sunday
2024-04-14,12,4,M,32,Local,Sunday
2024-04-14,16,4,F,21,Foreigner,Sunday
2024-04-14,17,4,M,42,Local,Sunday
2024-04-14,13,4,M,26,Foreigner,Sunday
2024-04-14,14,4,M,28,Foreigner,Sunday
2024-04-14,12,4,M,58,Local,Sunday
2024-04-14,18,4,F,40,Local,Sunday
